specObjID,psfMag_g,psfMag_r,psfMag_i,cModelMag_g,cModelMag_r,cModelMag_i,class
2634681710943430656,20.73306,19.98863,19.59347,20.73202,19.97997,19.61199,-1
1645065709350316032,18.01067,18.17165,17.99637,17.97244,18.1329,17.97384,-1
1899430306054694912,18.70085,18.40474,18.11898,18.69229,18.40615,18.11621,-1
4519512403859927040,20.75228,20.54455,20.41925,20.72807,20.51751,20.3891,-1
8223760499474100224,21.9277,21.6446,21.59636,21.90423,21.56156,21.38675,-1
1658501738858047488,19.69962,19.03266,18.70359,19.7008,19.03657,18.70435,-1
3301164992232974336,19.66681,19.37793,19.25086,19.6555,19.36126,19.22766,-1
6887386846226739200,22.38527,21.34637,20.22976,21.28341,20.94644,20.04498,-1
5146563335407988736,20.70604,20.6131,20.6404,20.6543,20.62938,20.60229,-1
1273425828675348480,20.45094,18.92056,17.39789,20.45881,18.89658,17.48849,-1
1196999869722552320,20.05647,20.03044,19.89953,20.03348,20.02315,19.90414,-1
5603658088755949568,21.38539,21.04609,21.08757,21.37889,21.02024,21.02113,-1
6034971485369200640,17.135,16.7932,16.70029,17.01862,16.7886,16.69681,-1
2145013932182497280,18.40166,18.08819,18.0048,18.36939,18.08544,18.00434,-1
2202330094435854336,19.99342,18.7643,18.58826,19.56958,18.75811,18.60891,-1
3539962427930157056,18.09669,17.18456,16.9176,17.93598,17.19347,16.92766,-1
2677563489496623104,18.83776,17.68688,17.18459,18.85023,17.69351,17.17967,-1
2132495434726270976,17.84358,17.53408,17.38664,17.82953,17.52118,17.38713,-1
2892451775120435200,20.65449,20.33612,20.25415,20.6168,20.28979,20.25403,-1
8071802492994383872,20.07177,19.90849,19.73755,20.05231,19.89218,19.67686,-1
4723343164965580800,19.33608,18.92963,18.79677,19.32641,18.94201,18.7893,-1
7327473801359978496,18.7467,18.59962,18.6287,18.7447,18.59982,18.57456,-1
1406289740805728256,20.96375,19.38874,18.0013,20.9724,19.39393,17.98081,-1
6086755733788618752,22.01732,21.3286,20.78913,21.98277,21.33072,20.79815,-1
7515624428114997248,18.72694,17.47246,16.90455,18.72857,17.46318,16.90083,-1
8462468872531539968,21.06827,19.3027,18.29367,21.07927,19.32433,18.24647,-1
700377946237462528,18.2281,18.3413,18.15792,18.22034,18.32609,18.16161,-1
2170818089338300416,19.25555,19.0707,19.00799,19.24336,19.04874,18.99579,-1
8167419872386150400,17.87314,17.25443,17.02337,17.86059,17.24453,17.00803,-1
1618007552556034048,21.41819,20.15498,19.85534,21.42098,20.17641,19.87389,-1
7526816906679611392,21.56944,21.41636,21.41663,21.538,21.39409,21.27897,-1
7524447459188862976,20.24774,20.10103,19.76609,20.24298,20.04093,19.78751,-1
7591039930664153088,20.15166,19.95418,19.6847,20.10725,19.93633,19.67666,-1
8211394841885208576,22.38745,21.30408,20.88502,22.40785,21.28119,20.8767,-1
3705408419415564288,18.62547,18.29154,18.16948,18.62646,18.30314,18.16977,-1
1689008252517378048,18.38943,17.60063,17.26933,18.36462,17.6076,17.2852,-1
6001182668699136000,21.81454,21.80494,21.81194,21.78106,21.84965,21.68688,-1
5790599800815284224,22.99148,22.57451,22.15148,22.99982,22.59732,21.90122,-1
5306640140746813440,20.53899,20.55893,20.68314,20.52498,20.54045,20.64955,-1
2938605154145953792,16.74448,16.43927,16.32051,16.71459,16.42637,16.30687,-1
4449811058207158272,21.68219,21.42955,21.20254,21.6794,21.33231,21.09477,-1
1652879937431955456,18.8315,18.37274,18.16162,18.80048,18.35402,18.16241,-1
5442777816184320000,19.18233,18.91516,18.80138,19.14063,18.906,18.8,-1
5750102315542179840,21.92353,21.68435,21.72623,21.89718,21.69006,21.60252,-1
4349387162845376512,21.61148,21.30659,21.30726,21.51192,21.30938,21.18579,-1
2154991725712533504,16.3322,15.45514,15.12555,16.33851,15.42431,15.07799,-1
2469167280412452864,18.9386,18.34024,18.10189,18.93509,18.32836,18.09525,-1
3616509604298596352,18.21392,17.76929,17.57909,18.20365,17.75428,17.5867,-1
7674226781884968960,15.89852,15.55943,15.45642,15.85792,15.56533,15.4465,-1
4270618148724207616,21.59997,21.20553,21.10755,21.56189,21.14329,21.01248,-1
7255481899853475840,20.95526,20.82761,20.65245,20.86734,20.84079,20.5711,-1
3918241435966611456,19.40163,19.35155,19.36114,19.377,19.35053,19.36036,-1
7503003958236606464,18.37956,18.10019,17.96445,18.3647,18.08811,17.97367,-1
6767804783388192768,21.73271,20.94671,20.34455,21.69928,20.95483,20.24895,-1
2448990979311560704,17.96569,17.65683,17.52652,17.94613,17.6439,17.54258,-1
1057297297441843200,19.08125,18.77201,18.54282,19.04688,18.77485,18.55189,-1
5112768750261301248,20.63964,19.59489,19.45712,20.62488,19.57883,19.44145,-1
4261773403302326272,22.59101,21.62155,20.52528,21.07002,20.13029,19.70899,-1
7943334454020993024,21.6505,21.79607,21.45579,21.56806,21.69525,21.37746,-1
1147312391453698048,19.38257,19.4494,19.38361,19.36033,19.43992,19.35236,-1
6134088610825826304,21.32042,21.08847,20.99826,21.31475,21.08663,21.00203,-1
6516958354886815744,20.40738,20.231,20.16266,20.38863,20.22241,20.15663,-1
6735223229713674240,21.75251,21.75569,21.68169,21.74233,21.78551,21.6627,-1
4295575143948414976,22.4829,21.0592,20.18271,21.11751,20.25704,19.57326,-1
3706552736209281024,17.20784,17.1821,17.23739,17.18417,17.18554,17.22829,-1
8463488944276436992,23.19845,21.47648,20.46056,23.28459,21.43973,20.47224,-1
5140910746146369536,20.39982,20.20865,20.12158,20.38524,20.20032,20.1262,-1
4216668686897573888,23.98729,23.8288,20.87612,21.17651,22.73897,20.77751,-1
4231375209238294528,21.36177,20.92724,20.84293,21.34804,20.92407,20.8019,-1
2951145357528033280,18.21708,17.87315,17.69959,18.20489,17.86933,17.71764,-1
5007060597151035392,19.81525,19.81098,19.65666,19.74542,19.66533,19.48555,-1
2304880999151986688,17.37629,16.86182,16.62797,17.38687,16.84819,16.62173,-1
5826621178261467136,20.81865,20.69494,20.67014,20.74516,20.66891,20.56772,-1
7550491590595899392,21.90727,21.8024,22.01843,21.89237,21.80301,21.73891,-1
2604306327719143424,17.44449,16.9078,16.73045,17.43207,16.92821,16.73215,-1
540500158375290880,17.99806,18.33668,18.61134,17.98856,18.34353,18.61827,-1
8390361799849603072,19.08434,18.03374,17.64597,19.08962,18.03821,17.6497,-1
8263027358270418944,20.8985,20.62088,20.32587,20.89882,20.57233,20.27284,-1
2219257901166389248,17.88474,18.0496,17.98487,17.83833,18.00441,17.95029,-1
3166047658301220864,16.53862,15.80073,15.38799,16.50991,15.73637,15.3707,-1
7514375382922620928,21.54662,21.70965,21.75711,21.52816,21.71799,21.58392,-1
1336497110924683264,15.97191,15.50247,15.39033,15.9502,15.52099,15.38284,-1
4418149521407275008,21.72684,21.49722,21.22002,21.72769,21.42692,21.25809,-1
6801575183506927616,21.43373,22.06664,24.36194,21.49923,22.1396,24.3616,-1
5242447899514302464,21.39157,21.16965,20.95897,21.35155,21.18704,20.90519,-1
2868909030770763776,19.74493,19.94169,19.92545,19.73346,19.94366,19.83585,-1
4834688234414600192,20.76336,20.52197,20.41712,20.75589,20.54474,20.37928,-1
2023251004304156672,21.5675,20.39331,19.94522,21.55276,20.39366,19.9438,-1
4902176538206334976,21.01016,20.23438,19.66147,20.99313,20.21338,19.66614,-1
3669449715356901376,18.92263,18.60615,18.45698,18.91049,18.6121,18.46348,-1
2724733643325990912,18.86803,18.61443,18.52435,18.87273,18.61536,18.52537,-1
3212279919887280128,16.95293,16.70207,16.59167,16.95644,16.68632,16.58149,-1
4324778455696338944,22.17049,22.09472,21.59853,22.02234,22.02483,21.50759,-1
4772812392223141888,20.86936,20.79144,20.79325,20.77363,20.80089,20.6948,-1
5658844498278150144,20.36926,20.1401,20.04223,20.35442,20.14245,20.02514,-1
4439580652367179776,17.47627,17.1522,17.05451,17.46,17.15283,17.02403,-1
6620315742859096064,19.34291,18.96119,18.85433,19.34626,18.96241,18.85594,-1
8339678712308627456,20.57866,20.24832,20.25594,20.55523,20.22483,20.23436,-1
2925097924582991872,18.71604,18.71465,18.78845,18.67838,18.70567,18.78368,-1
4428274924037795840,22.35613,21.84956,21.71998,22.21772,21.84734,21.69369,-1
5024024413273255936,24.59185,20.89815,20.14221,24.64585,20.92102,20.14437,-1
5137560533998432256,20.88609,20.6551,20.53494,20.887,20.63895,20.52513,-1
459494735891949568,19.60568,19.5745,19.57688,19.59295,19.56725,19.5727,-1
2462383300077971456,19.53687,19.28285,19.17218,19.52352,19.29625,19.19071,-1
1189041057707354112,21.13179,20.63337,20.10581,20.94201,20.22232,19.8456,-1
3311345918673971200,16.88932,16.29166,16.07433,16.87659,16.27063,16.07508,-1
8263188711182364672,19.15456,18.91139,18.8222,19.13967,18.77844,18.71975,-1
3715583299599572992,17.95746,17.56119,17.12587,17.90987,17.47493,16.9317,-1
3582659489184194560,17.5339,16.91125,16.68636,17.52715,16.91968,16.68207,-1
6977296659450097664,22.61572,21.60044,20.30646,22.42934,21.2639,19.82198,-1
5388727198381961216,21.78529,20.98501,20.14042,21.28272,20.41856,19.60122,-1
3291133872237996032,19.6286,19.2632,19.11507,19.61055,19.26833,19.11594,-1
4125314663976726528,21.47635,20.27562,19.13446,20.56688,19.6191,18.90177,-1
2869976387907774464,19.61448,19.00307,18.81577,19.59878,19.01288,18.78428,-1
405384469466343424,18.80461,18.11092,17.8388,18.78487,18.02337,17.73425,-1
3790994405511503872,19.50946,19.28103,19.31958,19.4795,19.2629,19.32664,-1
5014823149142470656,20.54856,20.65858,20.52557,20.55244,20.66294,20.47274,-1
1147292325366491136,20.46524,19.87548,19.82513,20.42341,19.86585,19.80168,-1
1678738251843659776,21.62737,20.30678,19.02202,21.65003,20.25857,18.99451,-1
2158496416140388352,20.30171,19.62002,19.32967,20.3021,19.6147,19.34779,-1
7088775868982161408,20.23647,19.95688,20.24888,20.2186,19.95851,20.03293,-1
3099650068450404352,24.97585,23.73369,22.58065,24.93564,23.58886,22.70733,-1
5447371026026131456,21.81156,21.67455,21.66557,21.65586,21.70485,21.60462,-1
1552659178756007936,19.06818,19.11519,18.94371,19.03648,19.12028,18.92478,-1
4719823628530282496,20.77627,20.61733,20.19848,20.74525,20.24276,19.65554,-1
3663806197116542976,21.55451,19.91202,18.49695,21.56426,19.92371,18.50115,-1
2878929155548801024,15.78321,15.2496,15.04576,15.76868,15.25028,15.05114,-1
4463120651796541440,19.62667,19.30501,19.236,19.64,19.29275,19.22961,-1
4799865876260777984,21.25896,20.57321,20.9129,21.32883,20.60192,20.95191,-1
3745878144100442112,18.24515,17.74462,17.55075,18.25966,17.74561,17.54576,-1
2334058464273262592,19.25359,18.6507,18.42135,19.25984,18.6409,18.4193,-1
600112655260215296,17.8047,17.88325,17.71034,17.78061,17.87801,17.71913,-1
4245854953379917824,21.31638,20.82695,20.46102,21.27878,20.83038,20.32165,-1
6806243984253054976,21.20489,20.9087,20.89214,21.12495,20.85118,20.81983,-1
1875777057649092608,20.53869,19.87403,20.12883,20.55514,19.84101,20.153,-1
1264484599782729728,19.56812,18.19008,17.17503,19.56271,18.19393,17.19071,-1
7236159906956111872,20.46468,20.51591,20.10833,20.44177,20.34666,20.0473,-1
2596389019365435392,17.41617,16.9091,16.62446,17.39989,16.86294,16.60942,-1
7512147771861430272,18.12988,17.85513,17.79093,18.1218,17.86736,17.7826,-1
1821839692211972096,18.93544,18.67339,18.47799,18.91473,18.67575,18.48304,-1
2532267697572440064,16.58611,15.7585,15.62732,16.63142,15.91726,15.61544,-1
8152802689609822208,21.95801,20.84413,20.38301,21.59607,20.62824,20.20341,-1
3565819643870420992,18.59687,18.21853,18.03292,18.57319,18.21987,18.02741,-1
2481548880668289024,20.48783,20.06957,19.92621,20.47058,20.07146,19.93362,-1
689069744443123712,20.32402,20.24661,20.00049,20.29926,20.21534,19.92833,-1
3002931801447570432,16.29035,15.76861,15.58776,16.27912,15.76238,15.58764,-1
3662711909041414144,19.62768,19.59617,19.44355,19.59901,19.60082,19.43833,-1
6689109988919144448,18.72695,18.33296,18.17693,18.70668,18.3357,18.17364,-1
1453561839509071872,15.16697,15.09092,15.09762,15.15213,15.08058,15.10932,-1
6730769382970683392,19.22935,19.0811,19.07665,19.22752,19.06393,19.08054,-1
6724082707385217024,19.21504,19.1138,18.88097,19.18679,19.11057,18.85347,-1
2317166385899268096,18.50468,18.17199,18.03151,18.49554,18.14922,18.03361,-1
1971492574979975168,18.98637,18.986,18.81106,18.96059,18.95554,18.8219,-1
936807585154099200,18.99195,18.90378,18.80862,18.96973,18.90821,18.78358,-1
6880434634170757120,19.75771,19.70403,19.77975,19.71625,19.69241,19.54424,-1
5294183216612831232,19.26053,18.98797,18.84591,19.23941,18.9919,18.83043,-1
2675141540443088896,23.52074,21.74968,19.9255,23.49435,21.76146,20.02781,-1
5300874570944409600,21.01904,20.80523,20.8156,20.99705,20.79463,20.79602,-1
8262124658720698368,20.31285,20.14686,20.11416,20.29234,20.15136,20.12749,-1
4436113342297993216,21.64986,21.51698,21.45196,21.64288,21.48753,21.4662,-1
4598270418687291392,20.21658,19.43026,19.19497,20.21805,19.4155,19.18978,-1
1287061416926275584,18.81295,18.49023,18.38132,18.79202,18.49891,18.37207,-1
2772128924644173824,18.42713,18.657,18.83423,18.39147,18.66122,18.82471,-1
5701603131243819008,21.4487,21.14812,21.03946,21.50754,21.20153,21.08771,-1
7333050799348183040,22.24348,21.33905,20.30683,21.64103,20.97961,18.98164,-1
7183289340780015616,21.36266,20.86409,19.62119,21.31233,20.88682,19.64535,-1
5095906909396594688,23.11104,21.76671,20.02156,21.47392,20.65345,19.86657,-1
2785634497020848128,19.28188,19.01214,18.91267,19.26329,19.01638,18.89587,-1
3600743982180704256,19.19187,18.74299,18.56029,19.18591,18.71985,18.56575,-1
1213811128505755648,20.84572,19.3459,18.86665,20.87172,19.35733,18.85494,-1
7258874168488947712,18.63966,18.2754,18.13378,18.6482,18.27148,18.13292,-1
3047946082400102400,18.83563,18.33291,18.10957,18.82174,18.31543,18.08817,-1
3708819104132603904,18.22743,17.737,17.60665,18.20574,17.74313,17.59908,-1
6822956835906711552,19.1736,19.19138,18.9185,19.13275,19.20597,18.93043,-1
6129401942931861504,21.93487,21.85528,21.80013,21.81818,21.85174,21.59307,-1
2302622870737545216,16.72469,16.09461,15.93155,16.7013,16.11818,15.94541,-1
3572637715927244800,16.5681,16.06947,15.85096,16.56704,16.07764,15.85156,-1
3626529453980622848,18.65709,18.19399,18.07211,18.65878,18.19524,18.06583,-1
4843661349328973824,18.17819,17.86126,17.74504,18.16548,17.85166,17.72919,-1
4464384809485660160,23.16703,21.79334,20.57263,19.72393,20.64799,19.10915,-1
2336274529992599552,19.10214,18.68944,18.53367,19.07673,18.67784,18.52291,-1
1264502741724588032,19.93685,18.622,17.24106,19.94853,18.57005,17.18775,-1
8323885876657188864,21.56954,21.12145,20.75635,21.63538,21.14962,20.80299,-1
1453659421216368640,22.26498,21.1352,19.89376,21.70154,21.14216,19.90247,-1
7089985881511751680,20.95916,20.88095,20.87827,20.89162,20.85471,20.93616,-1
2470253598169131008,18.75683,18.35889,18.16012,18.75546,18.35052,18.15838,-1
3585038008082079744,18.18254,17.89853,17.77486,18.15343,17.89008,17.76929,-1
6584418062383640576,22.80892,22.00267,21.33338,21.42649,20.41154,19.62685,-1
6002188446557990912,21.5496,21.37691,21.24011,21.36378,21.3125,21.25312,-1
6986390445178417152,21.04471,20.88182,20.75493,20.99029,20.87469,20.7706,-1
4979941698429448192,20.54768,20.23885,20.05987,20.54121,20.2236,20.06053,-1
3571481029929705472,19.03491,18.59348,18.39972,19.01839,18.60084,18.41068,-1
1114667062531221504,18.20262,18.15732,18.09403,18.13918,18.1197,17.99551,-1
4465433473213722624,21.2842,21.00207,20.97313,21.2395,20.96282,20.95541,-1
495401763524864000,18.1886,17.84809,17.73343,18.16466,17.84672,17.74113,-1
3116563856340576256,18.37359,18.35288,18.38835,18.35991,18.35791,18.38832,-1
7597686477715861504,21.42185,21.54132,21.24317,21.39921,21.50428,21.16668,-1
4435023731408695296,20.11155,20.03651,19.94436,20.10564,19.98774,19.83508,-1
2090868198403500032,16.30736,15.84084,15.69487,16.31696,15.84001,15.69527,-1
8170913021381242880,21.53052,19.97214,19.27548,21.54529,19.96485,19.2751,-1
5021730281137827840,21.57049,21.61221,21.62766,21.52685,21.49411,21.56767,-1
4520529726892863488,23.56999,21.69745,20.73818,21.76862,21.14953,19.84233,-1
6726132196723847168,21.58676,21.50162,21.47164,21.57215,21.47857,21.20077,-1
5814325341607096320,20.34211,20.38502,20.3874,20.34634,20.38647,20.29925,-1
5287356361264001024,21.07348,20.86017,20.86339,21.07676,20.81463,20.8673,-1
3047929864603592704,19.10244,18.57781,18.38927,19.08234,18.56499,18.37992,-1
8463403457247377408,21.85919,21.76351,21.47817,21.84773,21.78657,21.40419,-1
2957847705516271616,19.06679,18.47056,18.2583,19.06039,18.47728,18.25123,-1
1076413952415524864,19.1115,18.85464,18.8834,19.05901,18.83125,18.87418,-1
8045900197144489984,21.34162,21.33366,21.16081,21.33544,21.17998,21.11763,-1
3131127987378874368,17.00516,17.18964,17.32814,16.99782,17.18303,17.34306,-1
4716462425007386624,16.97728,16.5692,16.42539,16.92222,16.55818,16.40861,-1
3497104563771645952,17.12451,16.73832,16.63959,17.10957,16.75534,16.60872,-1
4155765364116615168,17.86723,17.43583,17.25657,17.87062,17.44604,17.22913,-1
3103133051006248960,15.75666,15.35297,15.22999,15.70296,15.37049,15.23247,-1
3037783296357459968,20.75493,19.80129,19.32419,20.76176,19.76732,19.32499,-1
1026907067421583360,18.96226,18.70066,18.46187,18.92701,18.6998,18.4381,-1
8363283028084717568,21.5178,21.03392,20.97275,21.53036,20.92858,20.87712,-1
4554452409355268096,21.64206,21.55343,21.56004,21.64269,21.42916,21.33029,-1
3712129184273899520,17.73266,16.6407,16.21633,17.68783,16.53493,16.06839,-1
4419421656461275136,19.06446,18.77158,18.65921,19.05531,18.76515,18.66503,-1
7505272525401288704,18.55683,17.42782,16.88131,18.6029,17.4153,16.87049,-1
7218385202031816704,19.48568,19.422,19.26473,19.46691,19.41776,19.26223,-1
3330573079263864832,21.69501,21.28326,20.7766,21.70677,21.2608,20.67377,-1
916648589936060416,17.175,17.24501,17.36382,17.14635,17.24351,17.3633,-1
7534794687803748352,21.85379,21.73334,21.5465,21.8263,21.71667,21.57916,-1
2529976869978217472,17.06937,16.9199,16.85489,17.0487,16.90848,16.86774,-1
3633438235293753344,21.50268,19.96125,19.14367,21.51411,19.95529,19.11896,-1
7076475632888770560,21.29379,21.23259,21.14567,21.24716,21.20889,21.08264,-1
807438225013499904,21.0634,19.88332,19.41494,21.07157,19.87829,19.42477,-1
5657725195122307072,20.86515,20.64076,20.42196,20.83763,20.60056,20.36821,-1
4106176843337101312,21.08619,21.00359,21.01649,21.05581,21.01379,21.03923,-1
3903588519381147648,18.59429,18.22382,18.05786,18.59904,18.21736,18.06642,-1
5964038140796268544,21.57799,21.71145,21.52054,21.46082,21.62514,21.29947,-1
1268998095853611008,20.07544,18.57127,17.35567,20.08385,18.58024,17.34355,-1
5371845851201859584,20.26976,20.30372,20.3875,20.25335,20.30659,20.39346,-1
3315785196837562368,19.99763,19.63641,19.47994,19.99205,19.63589,19.4802,-1
5832375472231215104,21.73153,21.65924,21.78517,21.68617,21.60892,21.74512,-1
1830772955282434048,19.03202,18.93043,18.96009,19.01246,18.91237,18.90783,-1
6064273470668861440,20.82692,20.38911,20.17342,20.72672,20.28871,20.07237,-1
861373115056285696,18.18837,17.78106,17.65056,18.17989,17.77244,17.65573,-1
6913135483011395584,21.48777,21.28532,21.25868,21.48728,21.30284,21.25025,-1
7945499942457110528,21.53362,21.44878,21.50642,21.52118,21.32869,21.48469,-1
3832662047393423360,19.50134,19.20402,19.07887,19.51322,19.19951,19.08802,-1
7859967830904205312,17.79468,17.49418,17.40719,17.77368,17.50558,17.39399,-1
2296932898634229760,16.23238,15.80426,15.66203,16.21636,15.80953,15.64913,-1
8257399506476920832,22.61285,22.43759,22.16939,22.56756,22.48258,21.99968,-1
4142279852911423488,20.93582,20.45437,20.3316,20.95762,20.46396,20.3215,-1
7674158887041953792,20.86069,20.56782,20.59138,20.84898,20.58343,20.4678,-1
2310491251679455232,17.43936,16.55835,16.14307,17.43552,16.55275,16.14211,-1
4513997253836992512,20.79948,20.79172,20.61043,20.81008,20.75185,20.40016,-1
3734771976426856448,17.44767,16.41288,16.06923,17.41664,16.40314,16.05337,-1
6432532911534829568,20.29244,19.86134,19.49539,20.28209,19.82373,19.50017,-1
3539976446703411200,15.92035,15.25848,15.00918,15.89409,15.25729,15.01849,-1
8261910252996980736,22.56139,21.95381,21.58682,22.57805,21.96535,21.27116,-1
5192741723608641536,19.42005,19.38755,19.42551,19.38903,19.36856,19.41074,-1
550581304622606336,20.46937,20.53143,20.35706,20.42707,20.51962,20.32916,-1
7052769337140768768,22.59183,21.00966,19.88934,21.06164,19.78038,19.3736,-1
3229240161808181248,18.39953,17.84345,17.62792,18.36963,17.85262,17.62614,-1
5799562757125369856,20.96503,20.61471,20.41057,20.9757,20.61514,20.41788,-1
3500537240667398144,20.30671,18.82936,17.91008,20.30536,18.82639,17.89267,-1
7847703053591048192,21.11754,20.41149,19.56831,20.74962,19.69376,19.06273,-1
2602024576363816960,16.04205,16.17951,16.31841,16.01663,16.16204,16.26273,-1
7211432990193938432,21.17921,20.99781,20.71629,21.16949,20.93633,20.66881,-1
4759206211093196800,22.39824,21.87061,21.44634,22.35848,21.82611,21.38245,-1
2536783133475366912,16.17564,15.84381,15.73864,16.17256,15.85704,15.72832,-1
5218709989652885504,21.31332,21.22455,21.00573,21.33341,21.1559,20.81035,-1
2309387897414903808,15.48128,15.08332,14.92534,15.45614,15.07312,14.92032,-1
7248652558725214208,24.6262,22.63853,19.81738,20.26886,22.63596,19.8038,-1
1705857705069012992,19.51115,17.99847,16.77738,19.52593,17.99661,16.77461,-1
4439649371843915776,21.94296,21.63126,21.35398,21.89826,21.55853,21.36092,-1
376059123537569792,18.96391,17.68663,16.97957,18.84883,17.51233,16.73791,-1
6043963291763142656,16.73153,17.06524,17.3034,16.73781,17.05239,17.29656,-1
3008441453257975808,19.10983,18.50635,18.24471,19.08347,18.50918,18.26648,-1
5983278770302939136,21.59402,21.822,21.59503,21.58637,21.68209,21.64785,-1
6175579782450442240,17.21065,17.19913,17.004,17.18815,17.1882,17.01413,-1
3608549689818980352,17.80988,16.92066,16.58932,17.79008,16.90034,16.56571,-1
3229114267726800896,20.10741,19.78062,19.69269,20.10812,19.79101,19.70006,-1
3159438490316335104,16.74337,16.08644,15.8779,16.7466,16.13524,15.88094,-1
4566692992983429120,20.32857,20.07479,19.82668,20.30926,19.9971,19.75626,-1
3618760029974405120,18.46861,18.24904,18.1189,18.45991,18.22256,18.11152,-1
7059487079147433984,20.46711,20.09745,19.94522,20.41977,20.10214,19.92407,-1
5955120551403646976,19.94798,19.57843,19.40741,19.94527,19.58162,19.40797,-1
1255542272250898432,16.87349,16.51424,16.35825,16.8631,16.51284,16.36575,-1
4457619245887057920,21.15188,20.74029,20.96462,21.16258,20.73836,20.97603,-1
7925271676932780032,22.12674,22.12463,22.10424,22.16332,21.95985,21.63506,-1
5862646128046698496,21.35936,21.14212,21.18396,21.26655,21.14206,21.14322,-1
600176976690440192,20.66952,18.73739,18.21272,20.67339,18.76433,18.20105,-1
4726589198638444544,23.1835,22.17646,21.03534,22.74417,21.40277,20.00306,-1
6120612446593544192,21.66772,21.31783,21.22073,21.67608,21.27749,21.0708,-1
7601214535601156096,21.0756,20.54085,20.46444,21.00216,20.49393,20.47821,-1
5647575051399786496,18.97114,18.6168,18.50481,18.97386,18.61976,18.49171,-1
3712138805000642560,16.5983,15.76392,15.51412,16.61379,15.76509,15.50366,-1
5408933473791176704,22.79606,21.19084,20.07459,22.14842,20.61544,19.5577,-1
8395944295278505984,17.51012,16.47747,16.07896,17.50968,16.4663,16.09889,-1
4239129789904646144,22.28645,21.26516,21.08162,22.1706,21.23061,21.07099,-1
5349153850669068288,20.06459,20.05976,20.06567,19.99667,20.06333,20.05454,-1
3253873346177165312,15.59072,15.04392,14.85879,15.57471,15.04508,14.86883,-1
4465343313260244992,18.01501,17.92716,17.63773,17.98156,17.93142,17.65031,-1
4975545300816687104,18.16976,17.78453,17.63216,18.18101,17.78016,17.62306,-1
5655423367898656768,20.65212,20.52057,20.41487,20.63111,20.49537,20.39996,-1
1679900434560477184,20.79073,19.37364,18.35026,20.83733,19.37933,18.31735,-1
5831140720840994816,21.52519,21.23916,21.50112,21.48565,21.18574,21.53381,-1
2705629349033306112,20.36504,20.12933,20.03664,20.36004,20.13295,20.04282,-1
6927790873078591488,22.24863,20.3405,20.05449,22.04245,20.31122,20.0403,-1
2605436350559709184,15.70298,15.1167,14.92719,15.70752,15.12772,14.93879,-1
6437918869360930816,19.21868,18.88478,18.76703,19.22259,18.87428,18.75923,-1
6127412925390581760,21.90631,21.86018,22.15118,21.91421,21.76437,22.00744,-1
7238487572166144000,20.68006,20.54277,20.36072,20.6286,20.49976,20.38555,-1
1516759295448868864,19.43254,19.08191,19.07652,19.42827,19.05467,19.04534,-1
4978783356956897280,19.64487,19.74865,19.34197,19.62412,19.72187,19.33653,-1
3659243773516423168,17.17867,16.71971,16.44981,17.16915,16.70852,16.45535,-1
1616868458643875840,19.35755,18.10085,16.62309,19.36298,18.09365,16.62242,-1
6804036165307133952,21.37709,21.25929,21.17343,21.38007,21.28698,21.12872,-1
2051497160746231808,18.29504,17.75224,17.46908,18.07796,17.424,17.13034,-1
6053089512916709376,22.61033,21.71247,19.93333,22.3819,21.39056,19.61894,-1
3258429997978773504,16.4226,16.03148,15.97575,16.44188,16.08671,15.94899,-1
2611099935810021376,19.23524,18.91846,18.8225,19.20303,18.93082,18.81425,-1
3634481671811735552,19.40495,19.00491,18.81113,19.39095,19.00304,18.74455,-1
6808533442776199168,20.54811,20.41743,20.25676,20.53366,20.41646,20.27456,-1
2657273926031271936,18.6749,17.64036,17.41589,18.6621,17.63891,17.41171,-1
1479562271133820928,18.3617,18.05729,17.90425,17.95005,17.20548,16.89702,-1
895237800394254336,18.14543,17.97529,17.91846,18.1371,17.95187,17.91029,-1
8263210151055126528,18.93835,18.78625,18.78347,18.91121,18.77341,18.76523,-1
4574783199658045440,21.73941,21.61525,21.53791,21.72805,21.56338,21.53894,-1
7688779917941207040,21.08888,21.1712,21.01532,21.05951,21.14959,20.96047,-1
2330624689476495360,20.48118,20.78456,21.18423,20.4526,20.80042,21.1133,-1
2876716664735426560,15.92244,15.11632,14.73879,15.90957,15.12592,14.74357,-1
1658601794416175104,18.93866,18.22918,17.97563,18.94277,18.22902,17.94926,-1
5313375194055372800,20.0186,19.98172,19.84649,19.96469,19.94705,19.79323,-1
3028673843712518144,15.40713,15.17659,15.08922,15.38474,15.16282,15.08537,-1
1398492252661114880,21.70075,20.13628,19.20994,21.54972,20.12038,19.22183,-1
7544738395701571584,20.46952,19.83043,19.72141,20.43798,19.75915,19.69391,-1
2299109106922842112,16.09168,15.82155,15.75212,16.05525,15.82095,15.75339,-1
4542011710382993408,21.49533,21.48176,21.33864,21.42995,21.4465,21.32951,-1
635104616672946176,20.08136,19.65137,19.59911,20.06629,19.64891,19.57688,-1
1687854027955529728,16.93076,16.565,16.41009,16.92432,16.55997,16.39145,-1
2335256102431647744,18.65774,18.06356,17.84165,18.6574,18.07051,17.83896,-1
6910967252943302656,20.19441,20.07658,20.07809,20.19647,20.04716,20.05428,-1
3221309661529532416,16.15233,15.57169,15.35417,16.13729,15.5716,15.36271,-1
7432220972247871488,21.24144,21.30381,21.02668,21.23786,21.30581,20.98435,-1
