specObjID,psfMag_g,psfMag_r,psfMag_i,cModelMag_g,cModelMag_r,cModelMag_i,class
2957891136225568768,19.65197,19.50773,19.50082,19.63105,19.50789,19.47807,-1
1068494445474768896,17.68081,17.44447,17.36161,17.63808,17.43449,17.3718,-1
2702263743437367296,19.93946,19.60676,19.48215,19.93555,19.59817,19.48157,-1
4358575781971685376,19.85515,19.79838,19.82701,19.81646,19.79414,19.83478,-1
5048601796101730304,21.52717,21.72176,21.40709,21.45913,21.73863,21.41192,-1
692527163252959232,15.95015,15.25936,15.06334,15.94685,15.26032,15.0518,-1
2615529878509873152,19.31331,19.07066,18.97133,19.30432,19.06699,18.97112,-1
7666274564204851200,19.54769,19.38178,19.2458,19.53827,19.36865,19.24305,-1
5446042266576285696,21.22998,20.86265,20.66309,21.19133,20.8651,20.66703,-1
4280780939732905984,21.57382,21.49248,21.29909,21.51035,21.38708,21.26061,-1
1874659953583613952,17.45986,16.56646,15.77875,17.1918,16.29454,15.59199,-1
5147839868290396160,21.19591,21.26259,21.21206,21.176,21.21189,21.15272,-1
1660856068047136768,16.49126,15.8051,15.62003,16.50371,15.8274,15.62377,-1
3028765927811344384,16.5277,15.97226,15.7515,16.51809,15.96357,15.77027,-1
4288623206736785408,18.78585,18.63147,18.6215,18.78538,18.62549,18.62532,-1
7091005128622927872,18.42392,17.32663,17.01386,18.44205,17.32612,16.93921,-1
6919906276890308608,19.91892,18.50521,17.87938,19.32427,18.02382,17.40653,-1
3669473904612712448,19.4755,19.27307,19.36743,19.41217,19.25858,19.35978,-1
3301158670041114624,19.08524,18.46172,18.23057,19.08409,18.45684,18.23112,-1
6050773116123803648,21.60506,21.22725,21.64853,21.62436,21.21996,21.65927,-1
6144282732261994496,21.54146,21.32624,21.39899,21.51856,21.32712,21.27551,-1
7515438060894089216,21.41916,21.28179,21.23504,21.37567,21.2961,21.20162,-1
3277622799618828288,18.66084,17.37751,16.9598,18.68256,17.36492,16.97839,-1
6537187720493199360,21.79861,21.77753,21.62427,21.68654,21.55782,21.66534,-1
2024376893205145600,20.3896,19.49799,18.94164,19.78934,18.73273,18.19644,-1
5814157666083860480,20.24162,19.91341,19.91669,20.23274,19.91323,19.90163,-1
3500496283859263488,17.92017,17.28842,17.0055,17.9186,17.2808,16.99886,-1
2142717871170545664,19.83432,19.37516,19.17222,19.84356,19.38008,19.17754,-1
6925612742238466048,21.58824,21.61253,21.46445,21.54912,21.55399,21.50415,-1
1281274697899599872,17.45446,16.99255,16.8385,17.41771,16.98988,16.82198,-1
8260854172112056320,23.12035,22.80881,22.77649,23.11059,22.25764,22.33649,-1
3573780657794555904,18.44653,17.39491,17.04188,18.45071,17.40194,17.03716,-1
864838776160020480,16.67008,16.98119,17.23863,16.65042,16.97529,17.21481,-1
8007467869267488768,21.50048,20.57313,19.85634,21.51872,20.49238,19.85554,-1
5760165594322890752,21.9407,21.536,21.48843,21.82763,21.42406,21.46541,-1
3235970824083105792,18.54717,17.83496,17.5511,18.54765,17.82899,17.55862,-1
2870051429576370176,20.46969,19.89549,19.67205,20.45935,19.87803,19.67195,-1
2133727162660841472,19.01958,18.48216,18.23841,18.98839,18.46609,18.23513,-1
7415178544533925888,21.31019,21.15561,21.02364,21.33244,21.16571,21.06955,-1
5800821963472171008,21.96771,21.86771,21.86215,21.83532,21.83878,21.70598,-1
1038127033810446336,19.65302,19.56429,19.20211,19.60018,19.4548,19.03439,-1
7196887550685540352,24.55802,22.19703,21.05205,23.70552,21.42223,20.60876,-1
889529685241784320,22.98856,20.75304,19.95291,22.68596,20.72053,19.95885,-1
4949523708240392192,21.28378,21.02132,21.0984,21.22544,20.9812,20.90638,-1
5590145360259117056,21.34117,21.25323,21.22693,21.333,20.94385,21.14753,-1
5053041624155353088,21.97414,21.97994,21.42435,21.97964,21.80658,21.40044,-1
7268941571444895744,19.21762,19.29885,19.04994,19.24913,19.30615,19.02912,-1
1408663560908728320,18.84758,17.89939,17.53934,18.6622,17.70724,17.2571,-1
3649091707796037632,19.76681,19.21263,19.01993,19.75103,19.20353,19.02276,-1
2552511358373488640,19.189,19.16449,18.99412,19.17026,19.16018,18.98738,-1
5013634851933974528,24.28259,22.19326,20.92361,22.39817,20.929,19.24363,-1
6187950384838537216,18.44803,18.30179,18.13162,18.38675,18.32062,18.16607,-1
2662903975505848320,16.50881,16.17678,16.05901,16.49964,16.17878,16.06751,-1
7208076730815934464,21.09215,20.99836,20.84807,20.98307,20.99655,20.86191,-1
5851324728505724928,21.99162,20.92106,19.84514,20.9521,19.93863,19.38743,-1
7093403167526416384,21.3243,21.42312,21.05678,21.32246,21.45293,20.99268,-1
1205966387885926400,18.97695,17.50426,16.29176,18.98875,17.50296,16.31625,-1
7655029309434425344,21.33045,20.95225,20.71841,21.3065,20.93054,20.63689,-1
6058711041360719872,20.9848,20.78019,20.64593,20.9721,20.74961,20.61703,-1
6176771652501303296,21.45664,21.14804,21.17027,21.43189,21.08815,21.03071,-1
7551578182928494592,21.31643,20.86059,20.86257,21.30625,20.86255,20.89444,-1
3049049449314674688,16.73748,16.31792,16.16727,16.73584,16.3155,16.16262,-1
7637018481082953728,17.63999,17.29574,17.17227,17.54093,17.29813,17.1674,-1
2579460663264962560,18.58767,18.23293,17.99678,18.5329,18.2088,17.93851,-1
2184321192578541568,19.80086,20.08899,20.33698,19.75855,20.08747,20.26401,-1
7658483424843984896,20.69067,20.39587,20.45786,20.71366,20.37499,20.32751,-1
2001954827994687488,20.46697,19.49417,19.02098,20.47722,19.48063,19.03791,-1
2156273479429679104,19.15601,18.86145,18.69608,19.15518,18.8549,18.70817,-1
6643024781158051840,21.77676,21.64704,21.86067,21.75761,21.59648,21.75119,-1
8261923996959436800,21.30181,20.6982,20.38862,21.26528,20.63906,20.3934,-1
5506872198113718272,19.56328,19.52012,19.6225,19.56319,19.52431,19.58135,-1
8261981721319895040,20.36126,20.41829,20.10148,20.35501,20.3749,20.03812,-1
1298195902023886848,20.13061,19.67349,19.48673,20.15339,19.68142,19.4754,-1
4472182275887001600,21.01537,20.10418,19.75473,21.01637,20.10555,19.76865,-1
7220546292220096512,21.46936,21.29566,21.43726,21.42776,21.32389,21.44518,-1
3210010253764618240,16.08826,15.50268,15.23458,16.06085,15.47481,15.22701,-1
4956361565768708096,19.52524,19.48528,19.47981,19.52978,19.4693,19.45555,-1
3575902165664899072,18.32353,17.84575,17.61017,18.33773,17.8164,17.61471,-1
449334973506283520,19.62286,19.27748,18.90732,19.60464,19.26821,18.89859,-1
799429927626631168,17.48665,17.51931,17.5917,17.43529,17.51156,17.58389,-1
6058598341418872832,21.83001,21.91067,21.88334,21.7697,21.78736,21.8006,-1
5010363530047320064,20.55846,20.25122,20.2447,20.52671,20.26621,20.25224,-1
3230232196224673792,20.36666,20.11151,20.02109,20.35839,20.09879,20.01179,-1
2927490187191674880,18.4235,18.1869,17.31411,18.43221,17.98385,17.32005,-1
3586011075520339968,16.91039,16.47875,16.27139,16.90053,16.46796,16.29181,-1
2155119269061355520,17.64487,17.08668,16.89638,17.60329,17.09929,16.90216,-1
2922947554297538560,17.89683,17.50367,17.35583,17.86639,17.51101,17.35479,-1
1558404402862123008,18.80803,17.89756,17.33049,18.79488,17.83797,17.10051,-1
502249246846642176,19.49036,19.21718,19.16628,19.49801,19.20718,19.17639,-1
6934672167439888384,18.91704,18.89918,18.78328,18.87089,18.9078,18.77321,-1
3814677335362347008,18.48432,17.6279,17.27336,18.47666,17.61471,17.27129,-1
5024985940688039936,21.18987,20.6839,20.41915,21.1942,20.7069,20.40355,-1
3310234587312973824,18.30649,17.78639,17.61943,18.29699,17.78937,17.6039,-1
3230328678370011136,19.02659,18.51881,18.28058,19.01947,18.51294,18.28429,-1
3724642725740519424,20.41542,20.34477,20.2615,20.41698,20.32755,20.26858,-1
4441819263275823104,20.47946,19.55593,19.30532,20.47155,19.56312,19.29121,-1
3836065585704312832,16.94284,16.52629,16.36645,16.85289,16.52588,16.36317,-1
2533357863351379968,17.56666,17.10415,16.91499,17.53882,17.11992,16.94381,-1
718365956920862720,17.52878,16.55022,16.17359,17.2647,16.19759,15.82208,-1
2167392011106150400,19.86458,19.33075,18.96424,19.12268,18.31707,17.96167,-1
7595419284991045632,21.94576,21.82499,21.67064,21.94984,21.78652,21.5668,-1
3146989821981911040,17.41684,17.19058,17.14396,17.41277,17.18748,17.15241,-1
7432213825422290944,21.46206,21.54175,21.51905,21.40187,21.51621,21.4156,-1
2150626382827251712,17.23439,16.77867,16.59262,17.20879,16.77829,16.59442,-1
4525089122356490240,18.8912,18.58883,18.49088,18.86115,18.59289,18.49919,-1
3730140010343669760,18.11896,18.03411,18.08531,18.09441,18.00816,18.06798,-1
6697997889534881792,18.71567,18.29313,18.07582,18.71534,18.28515,18.0798,-1
6126181473021784064,21.05096,21.05157,20.93277,20.99453,21.03337,20.81777,-1
2882400039332767744,19.08014,18.8186,18.71789,19.12821,18.85423,18.74951,-1
4125375411994161152,20.27625,20.25931,20.27632,20.27404,20.26412,20.27337,-1
4287480264064167936,16.97838,16.57786,16.43193,16.94604,16.57805,16.42641,-1
4721129848461520896,16.51561,16.85229,17.10658,16.49966,16.83706,17.11899,-1
8359930342186612736,21.37195,20.84641,20.57634,21.36464,20.84071,20.53468,-1
4038728397110308864,20.37502,19.13439,17.73826,20.22168,18.91818,17.50277,-1
3644608174239096832,18.33248,17.53019,17.26404,18.32628,17.53437,17.27148,-1
6540354314702614528,21.37438,20.81679,20.70105,21.33984,20.81833,20.67805,-1
8008762819842076672,22.69735,21.40103,20.22087,22.34674,20.85606,19.74113,-1
7911828495935401984,20.5228,20.50209,20.30039,20.51296,20.4743,20.29845,-1
2755249770833405952,18.12776,17.65114,17.46392,18.12428,17.65976,17.4676,-1
2951140134847801344,15.19728,14.62118,14.36043,15.23146,14.60944,14.35347,-1
4578163374621913088,22.08506,20.99169,20.19818,21.73771,20.38202,19.5962,-1
2083087789380888576,17.52898,17.06507,16.87125,17.52557,17.07245,16.87925,-1
3221342372000458752,16.71865,16.34303,16.17609,16.69416,16.32457,16.15545,-1
2605432227407882240,16.84658,16.27701,16.08635,16.84599,16.29985,16.09458,-1
3292301004149647360,16.31703,16.0615,15.97428,16.29517,16.06753,15.98506,-1
1800459963034789888,17.25431,17.2213,17.06258,17.21878,17.17594,17.04001,-1
8263034504643014656,21.34215,21.10735,21.12369,21.22678,20.9507,21.05253,-1
1694575891285305344,18.02909,17.68386,17.59294,18.01232,17.68931,17.57743,-1
6729509343064682496,21.12025,20.94223,20.81163,21.10342,20.9548,20.71458,-1
8461173372939335680,21.20881,19.87862,19.48825,21.23965,19.88222,19.44543,-1
5383071585480142848,21.12533,21.06311,20.94561,21.13784,20.99854,20.83813,-1
7284764918074241024,19.19266,18.88199,18.76164,19.16744,18.87136,18.76287,-1
5867108495719591936,21.31739,21.44945,21.36584,21.30914,21.43698,21.27518,-1
2912753431082985472,18.82693,18.5104,18.42266,18.7097,18.27705,18.09099,-1
1702476433663748096,19.85212,18.63553,18.16336,19.82434,18.643,18.16412,-1
2855404549567440896,17.18406,16.39744,16.1222,17.19478,16.39043,16.10823,-1
1543610193999325184,18.70833,18.55871,18.41013,18.7049,18.57627,18.38839,-1
3860846928610828288,18.21613,17.43238,17.08634,18.19882,17.43037,17.08517,-1
7240708036519194624,17.96346,18.16775,17.73622,17.96075,18.16233,17.76637,-1
2131451448418920448,18.56059,18.17422,18.0153,18.55237,18.16632,18.01929,-1
3262879172250331136,16.30597,15.36521,15.01642,16.29533,15.33726,15.0144,-1
6168973640924327936,21.88301,21.2968,20.89985,21.80429,21.1998,20.9448,-1
3726748840263524352,18.37186,17.52244,17.17912,18.37608,17.52095,17.10835,-1
1652843653548238848,18.8788,18.44376,18.31087,18.85087,18.43601,18.30202,-1
2126876105674614784,21.16825,20.45539,20.15302,21.11971,20.46438,20.15741,-1
8168413830427897856,16.30999,15.76311,15.53021,16.3006,15.76088,15.5331,-1
6064119264163065856,18.28851,17.97585,17.85395,18.27234,17.95078,17.84374,-1
3036557070192109568,19.1178,18.42521,18.18262,19.06637,18.42495,18.18276,-1
333320824725465088,20.39399,19.64106,19.25124,20.12128,19.15661,18.68822,-1
5001389041129287680,23.34651,21.58319,20.67904,22.85645,21.00753,19.99569,-1
4771774453196189696,22.4818,21.12055,20.92667,22.50179,21.09076,20.94407,-1
6710563658189697024,20.8749,20.33606,20.17499,20.83689,20.32631,20.13636,-1
2908366104088832000,19.25663,19.08582,18.99297,19.24508,19.08102,18.98648,-1
348010576426854400,19.26964,19.40725,19.06611,19.22512,19.37369,19.0371,-1
1400779507916367872,22.28633,20.81655,19.28393,22.20929,20.80428,19.27699,-1
4968796498898382848,19.86953,19.65325,19.56943,19.86636,19.66683,19.56023,-1
5578943536281874432,21.34838,21.07395,20.90414,21.32971,21.09459,20.93934,-1
8356522131387512832,20.87389,20.6099,20.72987,20.84458,20.61609,20.71358,-1
3675059423748923392,18.77186,18.37199,18.2443,18.74537,18.3592,18.23164,-1
4603859511555059712,20.8404,20.65501,19.82725,19.89588,20.02448,19.10613,-1
8392586936606978048,17.35886,17.03568,16.87745,17.35647,17.0104,16.87413,-1
5836697109478961152,21.16523,20.72945,20.57191,21.14733,20.73951,20.58348,-1
2883547111415113728,19.43944,18.88695,18.71109,19.4382,18.88762,18.67942,-1
2612257736485791744,20.04476,19.71296,19.61378,20.02573,19.7098,19.58991,-1
8324006548058337280,22.24311,22.07454,21.76979,22.19039,22.08844,21.51026,-1
8338435714967074816,21.21847,21.06249,20.62705,21.21011,21.0406,20.52438,-1
4125319886656958464,19.3814,19.05479,18.9149,19.39353,19.0701,18.93561,-1
6169053630395248640,21.00564,20.13459,19.7264,20.91091,20.13054,19.72439,-1
3250628687799884800,14.41351,15.56011,13.5697,14.32334,15.03275,13.54955,-1
6636055801516191744,21.81868,21.27814,21.06311,21.79734,21.29403,21.08681,-1
2391484857785018368,18.22112,17.90906,17.80305,18.21117,17.90619,17.80157,-1
5982049241777500160,21.37153,21.20582,21.19598,21.33556,21.18951,21.12376,-1
5054289019660857344,20.9183,20.73447,20.7749,20.88042,20.72045,20.55249,-1
1461521757780338688,16.16985,16.70727,17.04532,16.12683,16.6768,17.03845,-1
2219247730683832320,15.09655,15.34412,15.50127,15.18636,15.35114,15.51024,-1
1502022814989838336,20.21876,20.27671,20.13555,20.19501,20.27282,20.09588,-1
8002041780625928192,21.63593,21.12218,21.11679,21.65619,21.05037,21.02091,-1
8356609267684014080,20.71463,20.72319,20.453,20.71183,20.6888,20.45491,-1
8070669171333722112,21.08448,21.14903,21.15262,21.0434,21.16967,21.12166,-1
8252938238516981760,17.13288,16.46581,16.21525,17.09569,16.47549,16.22114,-1
4602850984195715072,19.45286,19.39311,19.49009,19.38241,19.33432,19.35373,-1
6158842465773875200,19.539,18.6904,18.40251,19.54692,18.69354,18.38371,-1
1358007131139237888,16.22243,15.91384,15.8088,16.20683,15.90802,15.80571,-1
721818150148007936,15.20735,16.12402,13.13615,15.85004,15.46081,15.81154,-1
2373402834327595008,18.65256,18.37913,18.28596,18.66615,18.38302,18.30068,-1
1406323825666189312,21.51645,19.6456,18.42273,21.51382,19.64503,18.44357,-1
5378477826805264384,22.04085,20.71251,20.14207,22.01713,20.7197,20.14693,-1
5283919275802423296,20.15397,20.19725,20.20317,20.10191,20.21076,20.21713,-1
1453545072007079936,17.7182,17.34611,17.21487,17.70081,17.33217,17.20604,-1
7177822018925686784,21.10313,20.73636,20.38893,20.3477,19.82587,19.59343,-1
5285245287110733824,21.56634,21.79338,21.32829,21.5631,21.74237,21.30274,-1
1518951171442632704,19.44509,19.34258,19.36246,19.41183,19.30847,19.30528,-1
1449157195810760704,20.32806,18.86173,17.90633,20.33323,18.86117,17.91504,-1
541730510527817728,20.11881,19.73239,19.65816,20.06391,19.72122,19.63685,-1
1261090677349967872,20.92257,19.3128,17.8054,20.90649,19.34163,17.82314,-1
4903480004593774592,20.95566,20.77815,20.87148,20.92426,20.71168,20.84534,-1
3071566070629296128,19.05065,18.71155,18.61614,19.05662,18.71148,18.62306,-1
8175276982109138944,19.32642,17.89628,16.08187,19.34577,17.90557,16.09125,-1
5203002641986809856,21.69415,20.70919,19.78928,21.64927,20.42904,19.38545,-1
3649163450929750016,19.07594,18.45276,18.19305,19.08658,18.45107,18.16618,-1
7946728646701150208,21.26774,20.93802,20.75295,21.27396,20.86856,20.76325,-1
2895919631808096256,18.85374,18.58061,18.5091,18.82767,18.5781,18.50315,-1
6087812363976372224,20.9328,20.45976,20.13773,20.35306,19.65376,19.16373,-1
380577561555527680,18.25784,17.85858,17.66837,18.26704,17.84664,17.65809,-1
2314951146759809024,17.60828,17.00965,16.77823,17.61134,17.00491,16.77623,-1
7575079420059906048,21.19452,20.8673,20.60651,21.13134,20.80242,20.52114,-1
8264195865561462784,19.87923,19.84688,19.95783,19.85886,19.83948,19.95412,-1
5252433120754069504,21.4679,21.06211,20.97931,21.4713,21.05369,20.97799,-1
2785636699919640576,20.22301,19.66055,19.43284,20.23541,19.63463,19.42218,-1
6784742209721397248,21.83816,21.28273,21.18781,21.80119,21.28511,21.19895,-1
686844332522629120,20.47403,20.1827,20.24515,20.45497,20.17821,20.21091,-1
8218036990705856512,21.82252,20.24411,19.04625,21.78421,20.24198,19.0465,-1
7635870320897486848,19.71267,19.65677,19.57563,19.68233,19.67605,19.50869,-1
7472601087120961536,17.06402,16.77295,16.69562,17.01905,16.78109,16.70432,-1
7644947336758226944,20.96345,20.76381,20.74326,20.93799,20.77607,20.74674,-1
1922064038276130816,22.48492,21.25533,19.82566,22.35196,21.22742,19.8349,-1
5860419617369550848,17.51254,17.04545,16.83998,16.86871,16.08528,15.73195,-1
6892904744894525440,20.95161,20.73608,20.54715,20.95267,20.74295,20.51704,-1
2091993550047700992,18.86426,18.74504,18.76843,18.84032,18.7397,18.74776,-1
3642311019520434176,17.27555,16.30343,15.91372,17.29466,16.27546,15.92193,-1
2219153447561750528,22.35543,20.76934,18.83497,22.35392,20.75036,18.82962,-1
5817767912496885760,19.21491,19.14186,19.08158,19.19305,19.14713,19.08473,-1
5009173858533175296,20.14228,20.10593,20.13463,20.139,20.11255,20.15358,-1
299503145992611840,19.14393,18.91475,18.73312,19.14186,18.90264,18.7359,-1
1870167078623799296,22.22929,20.65829,19.8224,22.23359,20.65147,19.83334,-1
5119571154008993792,22.68751,21.18323,20.1488,21.97344,20.6404,19.73426,-1
7116898081744547840,19.3709,19.35662,19.34221,19.36899,19.35321,19.35809,-1
2656162870739363840,19.14047,19.00809,18.65669,19.10348,19.00368,18.6681,-1
8006328226723590144,21.45238,21.47158,21.43878,21.40916,21.42904,21.20877,-1
2804631576028145664,19.2452,19.0455,18.70898,19.08045,18.64597,18.1938,-1
1765431448061372416,17.44465,17.31662,17.29086,17.43847,17.30802,17.28101,-1
4564583030186504192,18.7649,18.38104,18.23833,18.75715,18.38427,18.24067,-1
4798641844907601920,20.9271,20.77889,20.64119,20.94073,20.77352,20.63486,-1
6521303625074667520,21.13778,20.80054,20.95895,21.0983,20.79649,20.96035,-1
3658057400419721216,16.63018,16.17447,16.05215,16.6046,16.18604,16.04987,-1
4426136649051336704,20.94332,20.9822,20.92999,20.93605,20.89656,20.93732,-1
3284335591726016512,18.30681,17.75686,17.52795,18.29134,17.75619,17.5334,-1
5342636224744714240,23.644,22.3043,21.05485,23.18338,21.05707,19.31218,-1
2602054538055673856,16.14938,15.60127,15.39213,16.13784,15.58698,15.39593,-1
373804031463680000,15.17466,15.32952,15.42817,15.14401,15.30792,15.40926,-1
7851166795079282688,19.67177,19.62485,19.7803,19.66868,19.61106,19.71777,-1
3292170986899662848,19.22118,18.72498,18.45652,19.21489,18.68706,18.45371,-1
4892111054966550528,21.50594,21.36626,21.35857,21.50203,21.20091,21.25591,-1
1136055590351562752,16.69864,16.31754,16.14844,16.69668,16.31431,16.16336,-1
657605019687741440,18.6276,18.61696,18.65296,18.59602,18.59408,18.66076,-1
7240932886647074816,19.91342,19.61838,19.26486,19.93912,19.54046,19.2169,-1
3676212811429683200,21.15277,19.63626,18.8324,21.17549,19.64746,18.8218,-1
2973605079032031232,18.95702,18.95903,18.74692,18.92388,18.95204,18.74474,-1
7093385025584558080,18.36329,17.36471,16.98783,18.39078,17.36858,17.00136,-1
5645489827731927040,22.02202,21.78076,21.41186,21.99552,21.70471,21.39686,-1
6138537783688097792,21.64657,20.28292,19.81265,21.6238,20.27882,19.68986,-1
2910498881802364928,20.97133,19.02946,18.20855,20.85331,19.03853,18.2065,-1
6054159062349312000,21.2084,21.26451,21.06713,21.14925,21.23764,21.00025,-1
2599807962767714304,17.30843,16.85399,16.65113,17.29284,16.85505,16.64916,-1
1486273960105502720,15.37832,15.04721,14.91979,15.39924,15.02995,14.90996,-1
2320497082437232640,20.28341,20.07686,19.89425,20.26744,20.07395,19.90073,-1
3747166497068392448,21.39737,19.93974,19.22475,21.40975,19.92038,19.2328,-1
5411297149063983104,19.09974,18.64512,18.46124,19.07028,18.64898,18.44953,-1
6903053786387509248,20.42421,20.39668,20.43775,20.40873,20.34674,20.37782,-1
447102964516022272,18.69971,18.5011,18.36931,18.68107,18.50857,18.35824,-1
941294693180794880,17.75586,17.32961,17.1655,17.71667,17.33296,17.17554,-1
1212609912069187584,21.23649,19.77656,18.65161,21.26773,19.77836,18.65586,-1
4258161781996449792,17.00921,17.39212,17.67573,16.96334,17.37701,17.67281,-1
7235040054463885312,20.51791,20.00702,19.72936,20.50656,19.97103,19.72341,-1
1703599321758328832,18.79807,17.5345,17.0289,18.81807,17.52349,17.0294,-1
3213336550981003264,15.99888,15.63482,15.53269,15.93577,15.60476,15.50312,-1
5074436471046991872,21.48202,21.37644,21.18876,21.42447,21.30829,21.16823,-1
2544614389726603264,19.06593,18.43291,18.20901,19.0607,18.43641,18.19702,-1
3209994035531900928,17.59739,17.02156,16.81239,17.57903,17.01728,16.82969,-1
6601174894686957568,22.04151,21.96605,21.96924,22.05522,21.88848,21.96976,-1
6085691132577771520,23.11057,22.29788,21.09046,19.92849,19.10088,18.91856,-1
3280981805997516800,19.83993,18.43441,17.88093,19.91618,18.46483,17.90362,-1
2945419927600785408,17.51111,16.44069,16.02977,17.52334,16.4334,16.02064,-1
4519472271685513216,19.07237,18.71924,18.60763,19.04997,18.72484,18.61122,-1
3546664226900779008,19.52169,19.28114,18.93476,19.39445,19.27795,18.93661,-1
5308857299384332288,19.34761,19.32596,19.30818,19.34112,19.32088,19.29829,-1
5863781373634605056,18.7093,18.40136,18.26374,18.70261,18.42473,18.28434,-1
2908294635833026560,19.09332,18.90461,18.95781,19.0717,18.88178,18.96998,-1
6807380604800921600,17.2063,17.54214,17.81324,17.21488,17.52964,17.79337,-1
7314097689766588416,21.53911,21.54285,21.58727,21.48645,21.51427,21.53057,-1
467253989264615424,18.33329,18.26244,18.24115,18.29403,18.24805,18.23539,-1
2695413249427400704,18.30743,17.60024,17.38592,18.29079,17.60046,17.39028,-1
5662417359551000576,21.07379,20.54841,20.30063,20.99875,20.50057,20.1965,-1
4285328244796485632,21.28384,21.36968,21.38819,21.26654,21.32566,21.35205,-1
7057150066712834048,21.61691,21.69756,21.50916,21.60456,21.51233,21.22817,-1
7472800098725588992,19.40913,19.37045,19.40776,19.38628,19.37808,19.4207,-1
2269946217326733312,20.27646,19.04029,18.85889,20.28095,19.02743,18.84307,-1
7172234024529358848,19.94264,19.6537,19.59661,19.91803,19.63751,19.56705,-1
6726142642084311040,19.11402,18.78809,18.67019,19.08636,18.79394,18.66721,-1
1320742210186012672,16.38091,15.57119,15.26376,16.20545,15.31876,14.96137,-1
7111197114524954624,18.23133,17.05392,16.5991,18.23731,17.06504,16.58743,-1
990827966739015680,21.6853,20.08711,18.14613,21.71377,20.08635,18.15978,-1
7844225573240631296,20.75334,20.01532,19.23912,20.74347,20.01805,19.22087,-1
1406254556433639424,20.80255,19.1054,17.94657,20.80843,19.10201,17.94733,-1
6426778616071909376,19.49858,19.2769,19.06328,19.49779,19.27297,19.06369,-1
4281828224541585408,18.33996,17.98259,17.8175,18.32199,17.97628,17.81256,-1
7663066463565705216,21.81046,21.78839,21.47058,21.75587,21.75412,21.35667,-1
2867808415688714240,19.22291,18.59341,18.37181,19.21786,18.59199,18.37071,-1
3703202523725799424,18.05565,17.02586,16.64468,18.06113,17.02215,16.63724,-1
3047904850714060800,18.35058,18.02615,17.93283,18.34733,18.03383,17.92457,-1
3894510401760632832,21.03216,19.74471,18.82811,21.04544,19.75788,18.83507,-1
1985090236723521536,16.76174,16.69655,16.61829,16.74439,16.6869,16.62157,-1
6978559174012235776,21.93507,21.67611,21.69086,21.79677,21.6519,21.55906,-1
3703155794481618944,18.19836,17.77048,17.62208,18.19395,17.75171,17.62456,-1
7273525710215114752,20.90304,20.70177,20.60028,20.87591,20.71652,20.58863,-1
7922962702480896000,21.2909,20.90466,20.86318,21.20501,20.91329,20.7489,-1
4890046721398861824,21.40036,21.11221,21.08787,21.38048,21.11294,21.08536,-1
5959654938363228160,18.7208,18.33963,18.24495,18.68142,18.32739,18.23836,-1
6431285239305924608,21.97346,21.84359,21.93519,21.88909,21.78652,21.87211,-1
3568079690004537344,21.33179,19.76927,19.02368,21.34787,19.75832,19.02864,-1
7059601428356722688,20.94005,20.62535,20.44734,20.90666,20.58226,20.46481,-1
3888947972368605184,17.49493,16.73173,16.41272,17.49666,16.73236,16.42064,-1
2922994833297532928,20.32775,18.79707,17.71487,20.34948,18.79891,17.72868,-1
5143301633677651968,21.22896,20.71249,20.07997,21.23024,20.66395,20.06352,-1
3514107686646030336,18.4633,17.06139,16.46723,18.46482,17.045,16.45817,-1
2595294467082708992,15.17142,15.22432,15.31965,15.15899,15.22946,15.3191,-1
692541456904120320,19.41001,19.28168,19.21289,19.33476,19.0556,18.9481,-1
6027064347447717888,20.75847,20.46464,19.98302,20.75406,20.4388,19.97871,-1
2785504758524307456,20.30957,20.08211,19.95464,20.2951,20.06182,19.9775,-1
4115431153870761984,22.63779,21.25092,20.11838,21.84081,20.96136,20.03239,-1
6042719743860469760,19.22305,18.87611,18.76765,19.19146,18.84401,18.76588,-1
7428810291188264960,20.52266,20.3256,20.28656,20.52017,20.33638,20.29169,-1
8516478808202344448,19.44613,19.2085,19.11921,19.3719,19.19441,19.10102,-1
3226872638848657408,17.09672,16.52655,16.31311,17.08588,16.52611,16.33015,-1
8263207953860589568,20.30136,20.20724,20.11498,20.29477,20.21872,20.10137,-1
3301295559238772736,17.18332,16.48512,16.22835,17.17248,16.48213,16.23182,-1
852356569684273152,23.66214,22.39876,20.25916,23.02682,22.30818,20.2018,-1
6928981645396209664,20.10253,19.67113,19.55415,20.10102,19.64743,19.55843,-1
3140252014592681984,18.8467,18.54246,18.49995,18.83226,18.54331,18.47855,-1
7670930995361280000,21.58812,21.61606,21.60485,21.56,21.54237,21.51688,-1
5665743664786894848,20.97333,19.83136,18.8321,17.38444,17.16303,17.73147,-1
2700000123924015104,19.56315,19.06425,18.91559,19.54485,19.07488,18.91577,-1
2296880671831910400,17.09115,16.50687,16.30296,17.08846,16.52689,16.29873,-1
5331250502917877760,19.6616,19.39156,19.28436,19.46647,19.37595,19.28338,-1
3587229609348931584,17.39361,16.89719,16.69321,17.37049,16.90019,16.69766,-1
923359734872958976,22.52956,20.61456,19.67831,22.33914,20.61933,19.6928,-1
7218365410822516736,21.50941,21.04643,20.91832,21.53416,21.0569,20.87018,-1
2615611792126142464,20.76467,19.21203,18.1823,20.76862,19.21875,18.18804,-1
4513818583197478912,19.5714,19.36249,19.23367,19.56016,19.35927,19.23237,-1
5790597326914121728,21.09294,20.66323,20.6826,21.02614,20.65385,20.63067,-1
8263061167833542656,20.92203,20.79529,20.80436,20.93539,20.76484,20.81896,-1
